voter_id,lat,lng,geocode_source
269374,44.526300,-109.253600,FALLBACK_CITY_CENTROID
269375,44.526300,-109.253600,FALLBACK_CITY_CENTROID
354206,44.526300,-109.253600,FALLBACK_CITY_CENTROID
354205,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200274140,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200274145,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200056178,44.526300,-109.253600,FALLBACK_CITY_CENTROID
264909,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200053819,44.526300,-109.253600,FALLBACK_CITY_CENTROID
263967,44.526300,-109.253600,FALLBACK_CITY_CENTROID
264967,44.526300,-109.253600,FALLBACK_CITY_CENTROID
267426,44.526300,-109.253600,FALLBACK_CITY_CENTROID
600011739,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200222576,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200222561,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200309524,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200257762,42.050000,-104.933300,FALLBACK_CITY_CENTROID
600016963,42.050000,-104.933300,FALLBACK_CITY_CENTROID
369962,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200222553,42.050000,-104.933300,FALLBACK_CITY_CENTROID
600050645,44.526300,-109.253600,FALLBACK_CITY_CENTROID
600065530,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200309950,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200249780,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200278192,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200118089,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200063667,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200182719,44.526300,-109.253600,FALLBACK_CITY_CENTROID
266784,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200102673,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200102658,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200017842,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200283469,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200310010,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200290441,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200004238,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200151826,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200174552,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200252185,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200253527,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200262402,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200262343,44.526300,-109.253600,FALLBACK_CITY_CENTROID
600058907,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200173230,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200190178,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200239449,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200026726,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200026757,44.526300,-109.253600,FALLBACK_CITY_CENTROID
271989,44.526300,-109.253600,FALLBACK_CITY_CENTROID
266226,44.526300,-109.253600,FALLBACK_CITY_CENTROID
267685,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200285799,44.526300,-109.253600,FALLBACK_CITY_CENTROID
270579,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200066741,44.526300,-109.253600,FALLBACK_CITY_CENTROID
25061,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200198834,44.526300,-109.253600,FALLBACK_CITY_CENTROID
269329,44.526300,-109.253600,FALLBACK_CITY_CENTROID
258684,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200291723,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200190414,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200190388,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200277788,44.526300,-109.253600,FALLBACK_CITY_CENTROID
269839,44.526300,-109.253600,FALLBACK_CITY_CENTROID
269848,44.526300,-109.253600,FALLBACK_CITY_CENTROID
600059340,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200090761,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200090128,44.526300,-109.253600,FALLBACK_CITY_CENTROID
268594,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200036221,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200292341,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200252966,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200252952,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200103738,44.526300,-109.253600,FALLBACK_CITY_CENTROID
153567,44.526300,-109.253600,FALLBACK_CITY_CENTROID
265176,44.526300,-109.253600,FALLBACK_CITY_CENTROID
265182,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200021809,44.526300,-109.253600,FALLBACK_CITY_CENTROID
207426,44.526300,-109.253600,FALLBACK_CITY_CENTROID
267308,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200273134,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200277252,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200287685,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200289951,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200279721,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200192753,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200192774,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200062205,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200264488,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200258770,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200284348,42.050000,-104.933300,FALLBACK_CITY_CENTROID
125293,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200273352,42.050000,-104.933300,FALLBACK_CITY_CENTROID
370079,42.050000,-104.933300,FALLBACK_CITY_CENTROID
368351,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200247550,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200274356,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200306046,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200204378,42.050000,-104.933300,FALLBACK_CITY_CENTROID
600068375,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200273547,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200206299,42.050000,-104.933300,FALLBACK_CITY_CENTROID
371405,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200128330,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200287413,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200271781,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200271762,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200273144,42.050000,-104.933300,FALLBACK_CITY_CENTROID
368052,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200269034,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200271901,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200272745,42.050000,-104.933300,FALLBACK_CITY_CENTROID
127216,42.050000,-104.933300,FALLBACK_CITY_CENTROID
134093,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200127695,42.050000,-104.933300,FALLBACK_CITY_CENTROID
370319,42.050000,-104.933300,FALLBACK_CITY_CENTROID
367947,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200306061,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200083395,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200083385,42.050000,-104.933300,FALLBACK_CITY_CENTROID
370843,42.050000,-104.933300,FALLBACK_CITY_CENTROID
370663,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200221310,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200222417,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200312840,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200312839,42.050000,-104.933300,FALLBACK_CITY_CENTROID
370736,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200273538,42.050000,-104.933300,FALLBACK_CITY_CENTROID
371296,42.050000,-104.933300,FALLBACK_CITY_CENTROID
371295,42.050000,-104.933300,FALLBACK_CITY_CENTROID
368887,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200175580,42.050000,-104.933300,FALLBACK_CITY_CENTROID
20875,42.050000,-104.933300,FALLBACK_CITY_CENTROID
20876,42.050000,-104.933300,FALLBACK_CITY_CENTROID
370822,42.050000,-104.933300,FALLBACK_CITY_CENTROID
600059451,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200306119,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200196199,42.050000,-104.933300,FALLBACK_CITY_CENTROID
600060410,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200291424,42.050000,-104.933300,FALLBACK_CITY_CENTROID
369629,42.050000,-104.933300,FALLBACK_CITY_CENTROID
200239447,44.526300,-109.253600,FALLBACK_CITY_CENTROID
267377,44.526300,-109.253600,FALLBACK_CITY_CENTROID
600005936,44.526300,-109.253600,FALLBACK_CITY_CENTROID
600002895,44.526300,-109.253600,FALLBACK_CITY_CENTROID
262607,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200257467,44.526300,-109.253600,FALLBACK_CITY_CENTROID
263662,44.526300,-109.253600,FALLBACK_CITY_CENTROID
263664,44.526300,-109.253600,FALLBACK_CITY_CENTROID
261301,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200288588,44.526300,-109.253600,FALLBACK_CITY_CENTROID
272911,44.526300,-109.253600,FALLBACK_CITY_CENTROID
271503,44.526300,-109.253600,FALLBACK_CITY_CENTROID
266684,44.526300,-109.253600,FALLBACK_CITY_CENTROID
266685,44.526300,-109.253600,FALLBACK_CITY_CENTROID
217692,44.526300,-109.253600,FALLBACK_CITY_CENTROID
270142,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200055810,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200292476,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200278746,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200313766,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200313765,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200257404,44.526300,-109.253600,FALLBACK_CITY_CENTROID
268329,44.526300,-109.253600,FALLBACK_CITY_CENTROID
268333,44.526300,-109.253600,FALLBACK_CITY_CENTROID
600047960,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200293152,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200073129,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200313830,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200313820,44.526300,-109.253600,FALLBACK_CITY_CENTROID
267850,44.526300,-109.253600,FALLBACK_CITY_CENTROID
267990,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200018377,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200210452,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200210453,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200158303,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200075661,44.526300,-109.253600,FALLBACK_CITY_CENTROID
200174096,44.526300,-109.253600,FALLBACK_CITY_CENTROID
